Insertion_Index Worst_Case_Time(us) Best_Case_Time(us)
47316 71.546 0.071
47317 71.291 0.064
47318 130.901 0.076
47319 71.823 0.085
47320 71.583 0.073
47321 72.269 0.073
47322 71.243 0.074
47323 71.327 0.072
47324 71.222 0.092
47325 88.102 0.068
47326 93.102 0.076
47327 129.11 0.091
47328 73.538 0.069
47329 74.397 0.08
47330 130.982 0.083
47331 115.476 0.073
47332 92.4 0.078
47333 72.502 0.083
47334 113.878 0.07
47335 74.339 0.073
47336 129.98 0.078
47337 84.668 0.075
47338 73.476 0.076
47339 71.592 0.083
47340 71.361 0.063
47341 71.263 0.077
47342 71.199 0.061
47343 71.342 0.071
47344 71.254 0.07
47345 71.336 0.072
47346 71.238 0.075
47347 71.334 0.068
47348 71.143 0.064
47349 71.336 0.064
47350 71.312 0.066
47351 71.229 0.065
47352 71.21 0.073
47353 71.292 0.074
47354 71.3 0.073
47355 71.251 0.064
47356 71.211 0.074
47357 71.347 0.073
47358 71.247 0.073
47359 71.264 0.07
47360 71.191 0.073
47361 71.234 0.068
47362 71.225 0.065
47363 71.297 0.067
47364 163.315 0.063
47365 72.916 0.065
47366 71.778 0.063
47367 71.408 0.067
47368 71.289 0.075
47369 71.265 0.071
47370 71.307 0.087
47371 71.314 0.073
47372 71.302 0.072
47373 71.225 0.073
47374 71.276 0.075
47375 71.25 0.075
47376 71.328 0.072
47377 71.215 0.074
47378 71.285 0.072
47379 71.161 0.073
47380 71.258 0.075
47381 71.407 0.073
47382 71.185 0.073
47383 71.512 0.074
47384 71.285 0.072
47385 71.331 0.073
47386 71.266 0.064
47387 71.253 0.068
47388 71.335 0.073
47389 71.335 0.073
47390 71.415 0.07
47391 71.31 0.075
47392 71.282 0.066
47393 71.399 0.063
47394 71.363 0.072
47395 71.298 0.064
47396 71.52 0.072
47397 71.281 0.072
47398 71.374 0.066
47399 71.453 0.075
47400 71.279 0.072
47401 71.33 0.072
47402 71.341 0.072
47403 71.342 0.073
47404 71.438 0.073
47405 71.36 0.071
47406 71.436 0.071
47407 71.447 0.07
47408 71.345 0.07
47409 71.532 0.073
47410 89.441 0.073
47411 71.458 0.067
47412 71.424 0.065
47413 71.364 0.066
47414 71.331 0.067
47415 71.255 0.073
47416 71.38 0.073
47417 71.321 0.072
47418 71.354 0.07
47419 71.292 0.07
47420 71.299 0.07
47421 71.289 0.072
47422 71.461 0.071
47423 71.487 0.073
47424 71.34 0.067
47425 71.478 0.075
47426 71.527 0.073
47427 71.498 0.071
47428 71.328 0.069
47429 71.439 0.074
47430 71.449 0.073
47431 71.472 0.066
47432 71.352 0.062
47433 71.417 0.085
47434 71.378 0.073
47435 105.207 0.085
47436 128.807 0.075
47437 128.963 0.086
47438 129.201 0.082
47439 128.592 0.085
47440 129.583 0.08
47441 128.505 0.088
47442 129.702 0.084
47443 92.112 0.082
47444 71.558 0.073
47445 71.372 0.083
47446 71.482 0.082
47447 71.392 0.068
47448 71.41 0.071
47449 71.464 0.072
47450 71.439 0.084
47451 71.513 0.066
47452 110.793 0.073
47453 71.401 0.073
47454 71.455 0.071
47455 71.426 0.073
47456 71.522 0.075
47457 71.46 0.069
47458 71.48 0.075
47459 71.457 0.063
47460 71.422 0.075
47461 71.323 0.071
47462 71.457 0.082
47463 71.408 0.071
47464 71.5 0.077
47465 71.386 0.077
47466 71.405 0.074
47467 71.393 0.069
47468 71.324 0.068
47469 71.415 0.074
47470 71.326 0.072
47471 71.367 0.072
47472 71.479 0.074
47473 71.436 0.067
47474 71.436 0.075
47475 71.461 0.073
47476 71.51 0.073
47477 71.373 0.072
47478 71.393 0.073
47479 71.525 0.072
47480 71.513 0.072
47481 71.445 0.066
47482 71.538 0.071
47483 71.453 0.077
47484 71.528 0.073
47485 71.468 0.071
47486 71.58 0.072
47487 71.561 0.07
47488 71.585 0.072
47489 71.541 0.07
47490 71.484 0.064
47491 71.543 0.068
47492 71.504 0.073
47493 71.469 0.073
47494 71.56 0.07
47495 71.552 0.073
47496 71.512 0.066
47497 71.529 0.072
47498 72.279 0.083
47499 71.572 0.064
47500 71.517 0.071
47501 71.524 0.07
47502 133.897 0.087
47503 73.215 0.072
47504 72.829 0.062
47505 72.264 0.071
47506 71.688 0.073
47507 71.481 0.076
47508 71.495 0.076
47509 71.608 0.075
47510 71.599 0.071
47511 71.601 0.073
47512 71.517 0.071
47513 71.579 0.074
47514 71.479 0.064
47515 71.602 0.073
47516 71.585 0.067
47517 71.545 0.075
47518 71.526 0.067
47519 71.528 0.073
47520 71.577 0.065
47521 71.42 0.073
47522 71.567 0.073
47523 71.507 0.074
47524 71.536 0.073
47525 71.89 0.07
47526 71.406 0.072
47527 71.433 0.071
47528 71.383 0.07
47529 71.493 0.065
47530 72.208 0.087
47531 71.658 0.07
47532 71.623 0.063
47533 71.67 0.063
47534 71.64 0.068
47535 71.807 0.071
47536 71.623 0.071
47537 71.698 0.063
47538 71.62 0.072
47539 71.531 0.075
47540 71.533 0.064
47541 71.533 0.072
47542 89.783 0.072
47543 71.652 0.072
47544 71.618 0.077
47545 71.648 0.061
47546 71.612 0.072
47547 71.637 0.075
47548 71.582 0.077
47549 71.62 0.075
47550 71.597 0.062
47551 71.712 0.072
47552 71.507 0.07
47553 71.585 0.062
47554 71.606 0.062
47555 71.772 0.07
47556 71.738 0.065
47557 71.651 0.072
47558 71.723 0.064
47559 71.657 0.075
47560 71.625 0.071
47561 71.73 0.062
47562 71.609 0.063
47563 71.642 0.063
47564 71.536 0.075
47565 71.666 0.069
47566 71.755 0.07
47567 71.722 0.071
47568 71.668 0.06
47569 71.655 0.073
47570 71.691 0.073
47571 71.725 0.065
47572 71.654 0.073
47573 71.559 0.096
47574 71.901 0.068
47575 71.588 0.101
47576 72.347 0.085
47577 72.063 0.073
47578 71.713 0.083
47579 71.775 0.071
47580 71.639 0.063
47581 71.575 0.093
47582 71.632 0.087
47583 71.586 0.072
47584 71.575 0.069
47585 71.488 0.068
47586 71.646 0.074
47587 71.644 0.077
47588 73.859 0.071
47589 72.02 0.084
47590 71.652 0.07
47591 71.602 0.071
47592 71.542 0.07
47593 71.566 0.073
47594 71.668 0.066
47595 71.556 0.073
47596 71.45 0.071
47597 71.655 0.07
47598 71.592 0.07
47599 71.564 0.074
47600 71.584 0.07
47601 71.764 0.071
47602 71.491 0.075
47603 71.677 0.075
47604 71.658 0.072
47605 71.672 0.072
47606 71.6 0.073
47607 71.555 0.071
47608 71.632 0.075
47609 71.675 0.073
47610 71.515 0.063
47611 71.667 0.07
47612 71.624 0.074
47613 71.644 0.073
47614 71.506 0.075
47615 71.734 0.073
47616 71.506 0.073
47617 71.604 0.067
47618 71.658 0.073
47619 71.618 0.072
47620 77.912 0.074
47621 71.663 0.074
47622 71.57 0.067
47623 71.725 0.073
47624 71.59 0.073
47625 77.191 0.073
47626 71.631 0.072
47627 71.71 0.069
47628 71.592 0.073
47629 71.538 0.071
47630 71.594 0.073
47631 71.717 0.073
47632 71.604 0.064
47633 71.687 0.07
47634 72.094 0.083
47635 71.657 0.065
47636 71.506 0.074
47637 71.668 0.071
47638 71.598 0.07
47639 71.708 0.063
47640 71.677 0.073
47641 86.557 0.067
47642 71.854 0.073
47643 71.626 0.075
47644 71.634 0.066
47645 71.666 0.067
47646 533.001 0.376
47647 172.241 0.179
47648 139.19 0.165
47649 132.676 0.2
47650 121.432 0.151
47651 79.053 0.072
47652 76.567 0.273
47653 72.446 0.073
47654 71.63 0.072
47655 71.848 0.075
47656 71.783 0.062
47657 71.744 0.074
47658 71.904 0.073
47659 71.698 0.074
47660 71.59 0.077
47661 71.683 0.067
47662 71.576 0.067
47663 71.828 0.073
47664 71.683 0.072
47665 71.674 0.072
47666 71.688 0.072
47667 71.692 0.073
47668 71.666 0.074
47669 71.647 0.072
47670 71.753 0.066
47671 102.975 0.066
47672 71.727 0.073
47673 71.688 0.067
47674 71.788 0.073
47675 71.818 0.071
47676 78.499 0.071
47677 71.85 0.073
47678 71.895 0.064
47679 71.866 0.069
47680 71.815 0.073
47681 78.248 0.073
47682 71.729 0.074
47683 71.805 0.072
47684 71.785 0.066
47685 71.775 0.063
47686 71.871 0.067
47687 71.795 0.072
47688 71.878 0.061
47689 71.894 0.072
47690 71.796 0.069
47691 71.875 0.063
47692 71.808 0.066
47693 71.725 0.071
47694 71.842 0.071
47695 71.86 0.072
47696 81.177 0.062
47697 71.813 0.064
47698 71.903 0.071
47699 71.87 0.073
47700 71.869 0.07
47701 71.862 0.071
47702 71.848 0.073
47703 71.775 0.076
47704 71.91 0.062
47705 71.871 0.074
47706 71.779 0.073
47707 71.911 0.073
47708 71.836 0.073
47709 71.781 0.067
47710 169.791 0.082
47711 74.231 0.091
47712 72.702 0.073
47713 80.532 0.072
47714 74.559 0.075
47715 72.786 0.098
47716 76.059 0.076
47717 74.054 0.07
47718 71.893 0.071
47719 71.803 0.064
47720 71.889 0.063
47721 71.921 0.078
47722 72.034 0.073
47723 71.96 0.073
47724 71.889 0.077
47725 71.896 0.074
47726 71.894 0.071
47727 71.765 0.072
47728 71.971 0.07
47729 71.876 0.086
47730 71.808 0.095
47731 71.96 0.094
47732 71.891 0.086
47733 71.871 0.094
47734 78.242 0.094
47735 71.845 0.063
47736 71.902 0.073
47737 71.841 0.074
47738 71.836 0.067
47739 71.797 0.061
47740 71.786 0.07
47741 71.755 0.094
47742 71.776 0.067
47743 71.905 0.075
47744 71.859 0.094
47745 71.815 0.094
47746 71.789 0.091
47747 71.81 0.076
47748 71.887 0.092
47749 71.836 0.07
47750 71.987 0.068
47751 71.956 0.073
47752 71.87 0.072
47753 71.83 0.095
47754 71.858 0.081
47755 71.86 0.086
47756 71.747 0.063
47757 71.87 0.072
47758 71.808 0.06
47759 71.836 0.069
47760 71.866 0.092
47761 72.826 0.07
47762 72.318 0.07
47763 71.96 0.063
47764 71.934 0.07
47765 71.805 0.075
47766 87.986 0.066
47767 71.92 0.073
47768 72.003 0.069
47769 71.945 0.073
47770 71.882 0.074
47771 71.941 0.076
47772 71.917 0.065
47773 71.979 0.073
47774 71.919 0.062
47775 77.646 0.073
47776 71.818 0.075
47777 71.908 0.063
47778 71.867 0.067
47779 71.792 0.075
47780 77.436 0.072
47781 71.86 0.075
47782 168.187 0.075
47783 77.024 0.17
47784 79.354 0.061
47785 79.453 0.07
47786 75.977 0.07
47787 72.34 0.083
47788 98.141 0.069
47789 74.042 0.061
47790 75.698 0.072
47791 135.257 0.062
47792 83.982 0.113
47793 72.191 0.075
47794 96.075 0.067
47795 72.809 0.071
47796 72.615 0.073
47797 81.676 0.078
47798 104.672 0.085
47799 72.641 0.085
47800 118.754 0.07
47801 220.872 0.082
47802 118.185 0.086
47803 97.232 0.073
47804 73.117 0.094
47805 128.383 0.093
47806 119.27 0.087
47807 83.535 0.078
47808 87.097 0.087
47809 130.093 0.083
47810 114.465 0.095
47811 72.588 0.07
47812 78.944 0.081
47813 111.011 0.07
47814 83.939 0.088
47815 123.699 0.087
47816 72.666 0.073
47817 127.897 0.074
47818 115.402 0.068
47819 91.913 0.072
47820 96.022 0.072
47821 84.633 0.1
47822 72.953 0.086
47823 79.537 0.07
47824 83.045 0.082
47825 74.074 0.082
47826 78.05 0.074
47827 109.311 0.083
47828 72.113 0.071
47829 73.392 0.07
47830 79.348 0.083
47831 72.182 0.097
47832 72.827 0.081
47833 85.306 0.083
47834 87.712 0.071
47835 88.493 0.082
47836 72.444 0.062
47837 72.134 0.072
47838 74.879 0.066
47839 153.326 0.1
47840 75.399 0.08
47841 78.845 0.078
47842 112.89 0.087
47843 72.37 0.085
47844 98.321 0.087
47845 72.931 0.084
47846 111.119 0.071
47847 88.675 0.076
47848 129.959 0.08
47849 73.413 0.08
47850 94.99 0.091
47851 75.033 0.065
47852 72.39 0.073
47853 89.545 0.08
47854 99.101 0.07
47855 108.603 0.064
47856 102.621 0.08
47857 78.649 0.069
47858 143.702 0.072
47859 110.442 0.075
47860 79.562 0.073
47861 73.782 0.073
47862 73.148 0.08
47863 129.977 0.077
47864 130.113 0.074
47865 128.513 0.091
47866 72.379 0.071
47867 73.745 0.085
47868 98.11 0.071
47869 74.895 0.067
47870 72.604 0.081
47871 112.197 0.072
47872 72.481 0.073
47873 74.684 0.082
47874 72.449 0.072
47875 78.984 0.081
47876 72.823 0.071
47877 73.389 0.083
47878 72.591 0.079
47879 72.668 0.069
47880 131.92 0.085
47881 72.197 0.07
47882 74.334 0.081
47883 72.421 0.071
47884 72.519 0.085
47885 77.885 0.071
47886 114.572 0.07
47887 74.856 0.082
47888 72.406 0.081
47889 73.2 0.072
47890 131.518 0.09
47891 74.798 0.078
47892 72.543 0.067
47893 72.692 0.085
47894 72.2 0.071
47895 72.92 0.078
47896 88.747 0.07
47897 80.336 0.079
47898 72.682 0.073
47899 141.584 0.084
47900 98.977 0.079
47901 82.23 0.071
47902 105.727 0.085
47903 72.516 0.074
47904 72.302 0.073
47905 72.661 0.082
47906 73.109 0.08
47907 127.136 0.08
47908 72.984 0.071
47909 123.987 0.073
47910 105.645 0.086
47911 72.999 0.071
47912 80.404 0.084
47913 72.41 0.069
47914 72.191 0.076
47915 78.759 0.07
47916 74.412 0.07
47917 72.776 0.073
47918 118.478 0.077
47919 91.371 0.073
47920 74.684 0.078
47921 72.47 0.071
47922 98.069 0.091
47923 78.693 0.072
47924 73.737 0.085
47925 72.798 0.083
47926 73.552 0.087
47927 73.042 0.08
47928 92.527 0.08
47929 72.196 0.069
47930 128.628 0.082
47931 82.832 0.068
47932 98.054 0.077
47933 72.521 0.084
47934 95.649 0.095
47935 72.687 0.08
47936 122.387 0.07
47937 86.377 0.061
47938 83.325 0.071
47939 72.43 0.07
47940 72.174 0.073
47941 73.768 0.098
47942 72.663 0.066
47943 81.276 0.076
47944 73.039 0.071
47945 72.239 0.069
47946 72.558 0.07
47947 131.993 0.079
47948 72.566 0.075
47949 78.894 0.08
47950 79.736 0.069
47951 73.73 0.069
47952 72.371 0.042
47953 124.14 0.082
47954 73.375 0.069
47955 75.461 0.081
47956 85.586 0.092
47957 73.508 0.078
47958 116.005 0.083
47959 89.043 0.072
47960 104.183 0.081
47961 72.319 0.069
47962 153.029 0.076
47963 82.359 0.077
47964 72.866 0.082
47965 72.709 0.068
47966 76.969 0.078
47967 73.919 0.082
47968 72.577 0.072
47969 74.524 0.075
47970 72.625 0.08
47971 79.561 0.081
47972 72.78 0.073
47973 127.31 0.082
47974 72.82 0.08
47975 115.846 0.093
47976 72.894 0.091
47977 73.854 0.083
47978 72.777 0.071
47979 124.565 0.085
47980 72.403 0.067
47981 73.238 0.079
47982 127.928 0.067
47983 72.697 0.077
47984 74.165 0.068
47985 87.655 0.071
47986 119.306 0.09
47987 97.114 0.073
47988 72.856 0.072
47989 72.319 0.073
47990 128.404 0.093
47991 72.926 0.073
47992 74.29 0.078
47993 72.519 0.073
47994 130.152 0.081
47995 85.576 0.08
47996 79.559 0.09
47997 73.589 0.083
47998 78.836 0.068
47999 72.423 0.062
48000 73.051 0.083
48001 72.763 0.075
48002 72.48 0.074
48003 107.28 0.09
48004 94.983 0.075
48005 87.074 0.063
48006 74.794 0.066
48007 72.93 0.082
48008 72.279 0.075
48009 133.499 0.087
48010 93.981 0.072
48011 73.119 0.068
48012 72.791 0.084
48013 102.822 0.078
48014 72.431 0.07
48015 73.472 0.076
48016 72.437 0.068
48017 72.326 0.069
48018 85.874 0.093
48019 73.588 0.093
48020 76.779 0.082
48021 79.094 0.069
48022 72.301 0.074
48023 128.601 0.084
48024 89.096 0.075
48025 102.546 0.066
48026 74.003 0.081
48027 81.567 0.069
48028 72.902 0.07
48029 103.263 0.078
48030 72.913 0.072
48031 81.182 0.069
48032 73.47 0.073
48033 94.39 0.087
48034 72.85 0.072
48035 72.508 0.06
48036 122.098 0.079
48037 84.326 0.07
48038 74.055 0.083
48039 72.719 0.068
48040 73.239 0.075
48041 72.453 0.062
48042 80.417 0.094
48043 72.799 0.071
48044 85.925 0.08
48045 72.734 0.081
48046 113.509 0.086
48047 117.364 0.08
48048 99.459 0.085
48049 73.204 0.086
48050 73.057 0.083
48051 106.489 0.062
48052 72.516 0.073
48053 102.203 0.078
48054 111.482 0.073
48055 72.625 0.08
48056 94.467 0.083
48057 83.402 0.084
48058 73.538 0.08
48059 92.884 0.073
48060 85.875 0.071
48061 72.466 0.068
48062 72.849 0.083
48063 73.748 0.08
48064 79.418 0.08
48065 72.442 0.083
48066 115.626 0.083
48067 109.708 0.094
48068 114.143 0.075
48069 72.512 0.072
48070 85.208 0.102
48071 113.179 0.065
48072 72.694 0.081
48073 87.184 0.066
48074 72.955 0.083
48075 111.795 0.085
48076 81.359 0.078
48077 72.758 0.069
48078 75.452 0.067
48079 75.559 0.082
48080 110.745 0.073
48081 73.103 0.067
48082 103.139 0.08
48083 73.451 0.09
48084 72.802 0.08
48085 101.357 0.091
48086 72.814 0.069
48087 133.448 0.126
48088 84.547 0.061
48089 77.846 0.07
48090 80 0.08
48091 184.771 0.081
48092 87.11 0.091
48093 93.199 0.068
48094 73.107 0.083
48095 82.707 0.069
48096 72.957 0.07
48097 120.686 0.085
48098 72.777 0.08
48099 75.18 0.079
48100 72.502 0.083
48101 72.477 0.079
48102 84.583 0.078
48103 72.786 0.082
48104 72.92 0.078
48105 73.38 0.09
48106 73.212 0.082
48107 72.519 0.08
48108 125.782 0.086
48109 98.015 0.08
48110 112.393 0.074
48111 73.32 0.074
48112 116.488 0.083
48113 73.064 0.082
48114 124.883 0.084
48115 72.887 0.081
48116 85.479 0.076
48117 84.041 0.08
48118 93.305 0.088
48119 73.144 0.076
48120 94.947 0.083
48121 72.502 0.075
48122 132.071 0.062
48123 101.196 0.075
48124 84.461 0.08
48125 89.108 1.894
48126 113.898 0.1
48127 87.888 0.078
48128 72.697 0.068
48129 74.046 0.077
48130 73.416 0.073
48131 112.698 0.063
48132 81.691 0.069
48133 103.521 0.072
48134 72.747 0.087
48135 72.642 0.075
48136 74.5 0.078
48137 72.846 0.065
48138 73.866 0.07
48139 84.904 0.07
48140 78.659 0.199
48141 131.188 0.106
48142 75.608 0.109
48143 85.962 0.08
48144 132.251 0.073
48145 128.649 0.084
48146 140.897 0.197
48147 130.109 0.078
48148 136.752 0.09
48149 129.984 0.167
48150 135.522 0.095
48151 132.407 0.087
48152 129.732 0.07
48153 130.465 0.08
48154 129.87 0.09
48155 130.35 0.102
48156 131.177 0.094
48157 129.435 0.101
48158 129.834 0.074
48159 132.428 0.11
48160 129.089 0.102
48161 129.293 0.09
48162 131.093 0.081
48163 131.144 0.085
48164 132.092 0.088
48165 130.45 0.076
48166 129.02 0.075
48167 107.369 0.073
48168 74.358 0.07
48169 75.266 0.084
48170 74.232 0.081
48171 75.066 0.073
48172 74.797 0.081
48173 75.218 0.084
48174 74.517 0.072
48175 75.424 0.071
48176 74.525 0.073
48177 74.909 0.082
48178 99.971 0.07
48179 75.399 0.082
48180 74.847 0.08
48181 114.796 0.099
48182 75.141 0.082
48183 74.85 0.075
48184 135.995 0.072
48185 74.59 0.088
48186 74.89 0.08
48187 74.701 0.081
48188 75.057 0.067
48189 74.785 0.086
48190 75.35 0.083
48191 75.062 0.067
48192 74.888 0.07
48193 74.593 0.084
48194 75.081 0.082
48195 74.812 0.085
48196 75.014 0.081
48197 74.592 0.084
48198 74.996 0.066
48199 75.352 0.079
48200 75.132 0.083
48201 132.143 0.084
48202 133.35 0.193
48203 133.818 0.085
48204 129.321 0.072
48205 146.008 0.088
48206 137.993 0.252
48207 133.777 0.105
48208 133.79 0.085
48209 94.23 0.083
48210 131.533 0.088
48211 153.704 0.088
48212 130.512 0.088
48213 130.153 0.086
48214 74.791 0.07
48215 74.871 0.08
48216 75.174 0.081
48217 74.62 0.082
48218 74.935 0.068
48219 74.758 0.083
48220 75.206 0.066
48221 74.796 0.083
48222 74.837 0.082
48223 74.632 0.085
48224 75.208 0.077
48225 74.41 0.085
48226 74.928 0.067
48227 74.788 0.079
48228 75.367 0.086
48229 74.717 0.071
48230 75.062 0.069
48231 75.057 0.066
48232 75.333 0.08
48233 74.488 0.08
48234 74.853 0.067
48235 75.082 0.082
48236 89.043 0.08
48237 74.802 0.085
48238 75.237 0.083
48239 74.732 0.069
48240 75.783 0.081
48241 74.555 0.073
48242 75.138 0.085
48243 74.557 0.081
48244 75.32 0.081
48245 74.983 0.07
48246 74.613 0.085
48247 74.819 0.081
48248 75.072 0.083
48249 74.686 0.084
48250 74.906 0.081
48251 111.989 0.085
48252 74.89 0.068
48253 75.172 0.083
48254 75.34 0.083
48255 74.525 0.097
48256 89.093 0.081
48257 73.725 0.087
48258 72.845 0.076
48259 75.165 0.084
48260 76.26 0.071
48261 74.501 0.086
48262 91.464 0.07
48263 74.149 0.104
48264 74.34 0.081
48265 73.968 0.082
48266 73.784 0.142
48267 73.814 0.07
48268 74.347 0.084
48269 73.888 0.09
48270 73.704 0.08
48271 73.453 0.072
48272 74.202 0.085
48273 73.796 0.083
48274 73.717 0.082
48275 73.484 0.071
48276 74.597 0.083
48277 73.76 0.08
48278 73.965 0.08
48279 73.632 0.083
48280 74.833 0.08
48281 73.985 0.088
48282 73.878 0.08
48283 73.956 0.08
48284 74.504 0.085
48285 73.699 0.087
48286 73.907 0.082
48287 74.112 0.082
48288 74.58 0.076
48289 123.185 0.077
48290 74.106 0.085
48291 73.618 0.089
48292 74.608 0.08
48293 74.025 0.081
48294 74.035 0.088
48295 73.964 0.069
48296 106.453 0.073
48297 73.682 0.082
48298 74.402 0.088
48299 73.955 0.08
48300 74.46 0.083
48301 73.522 0.088
48302 73.982 0.078
48303 73.844 0.078
48304 74.58 0.08
48305 73.795 0.086
48306 74.097 0.075
48307 73.786 0.082
48308 74.364 0.088
48309 73.715 0.081
48310 74.038 0.069
48311 73.981 0.083
48312 74.295 0.079
48313 73.591 0.082
48314 74.181 0.072
48315 73.887 0.083
48316 73.737 0.08
48317 72.836 0.059
48318 72.912 0.094
48319 91.581 0.085
48320 72.942 0.067
48321 72.782 0.09
48322 72.87 0.07
48323 72.886 0.072
48324 92.339 0.068
48325 72.954 0.073
48326 72.972 0.063
48327 72.953 0.071
48328 74.034 0.165
48329 72.658 0.07
48330 72.809 0.075
48331 72.885 0.073
48332 72.993 0.074
48333 72.879 0.073
48334 72.864 0.074
48335 72.847 0.065
48336 72.923 0.073
48337 72.85 0.07
48338 72.837 0.071
48339 72.847 0.069
48340 72.822 0.073
48341 72.715 0.072
48342 72.93 0.072
48343 72.928 0.071
48344 72.767 0.073
48345 72.899 0.071
48346 72.781 0.074
48347 72.854 0.07
48348 72.793 0.075
48349 72.961 0.067
48350 72.885 0.07
48351 72.907 0.073
48352 72.776 0.072
48353 72.795 0.071
48354 72.692 0.075
48355 72.912 0.066
48356 72.76 0.074
48357 72.81 0.069
48358 72.768 0.066
48359 72.819 0.071
48360 73.095 0.073
48361 72.908 0.07
48362 72.908 0.072
48363 72.808 0.069
48364 72.788 0.073
48365 72.836 0.068
48366 72.759 0.074
48367 76.077 0.3
48368 72.725 0.073
48369 72.664 0.063
48370 72.71 0.063
48371 72.677 0.063
48372 72.75 0.069
48373 82.193 0.062
48374 72.775 0.073
48375 72.771 0.072
48376 72.8 0.071
48377 72.701 0.071
48378 72.777 0.072
48379 72.568 0.071
48380 170.726 0.066
48381 73.446 0.072
48382 73.02 0.069
48383 72.709 0.071
48384 72.776 0.069
48385 72.688 0.073
48386 72.684 0.069
48387 72.708 0.072
48388 72.853 0.066
48389 72.8 0.072
48390 72.731 0.07
48391 72.711 0.076
48392 72.821 0.071
48393 72.592 0.066
48394 72.882 0.068
48395 72.651 0.07
48396 72.765 0.072
48397 72.932 0.071
48398 72.821 0.059
48399 79.203 0.071
48400 72.823 0.065
48401 72.824 0.063
48402 72.665 0.072
48403 72.783 0.066
48404 72.682 0.07
48405 72.704 0.063
48406 72.902 0.073
48407 72.878 0.074
48408 72.722 0.071
48409 72.713 0.071
48410 72.768 0.066
48411 72.795 0.073
48412 72.783 0.064
48413 75.078 0.202
48414 73.309 0.071
48415 72.898 0.088
48416 73.014 0.073
48417 72.892 0.073
48418 72.924 0.07
48419 72.792 0.071
48420 72.766 0.072
48421 72.897 0.064
48422 72.901 0.07
48423 72.847 0.064
48424 72.781 0.072
48425 72.858 0.07
48426 72.762 0.07
